repeat,fold,model,feature,f1_decrease
1,0,GradientBoosting,n_replicas,-0.002430922852090197
1,0,GradientBoosting,mean_cpu,0.00973021378939476
1,0,GradientBoosting,max_cpu,0.004971525628848912
1,0,GradientBoosting,mean_errors,0.0181832151263025
1,0,GradientBoosting,max_errors,0.0
1,0,GradientBoosting,alarm_fraction,0.007485493649911135
1,0,GradientBoosting,root_down,0.022887387091938494
1,0,GradientBoosting,down_fraction,0.0
1,0,GradientBoosting,reachable_fraction,0.03481053090428088
1,0,GradientBoosting,exposed_fraction,0.0
1,0,GradientBoosting,reachable_down_fraction,0.012549093166186317
1,0,GradientBoosting,degraded_fraction,0.0
1,1,LogisticRegression,root_cpu,-0.008886326210191883
1,1,LogisticRegression,root_errors,-0.027905709224690083
1,1,LogisticRegression,root_latency,-0.013938890307109708
1,1,LogisticRegression,n_nodes,-0.00587383766134734
1,1,LogisticRegression,n_requires,0.008968099148952838
1,1,LogisticRegression,n_replicas,0.017441068265431275
1,1,LogisticRegression,mean_cpu,0.00014897301681937591
1,1,LogisticRegression,max_cpu,0.00015154151710935113
1,1,LogisticRegression,mean_errors,-0.0058744452848094415
1,1,LogisticRegression,max_errors,0.0034882136530862695
1,1,LogisticRegression,alarm_fraction,-0.0033309350986798028
1,1,LogisticRegression,root_down,-0.0025840765124403773
1,1,LogisticRegression,down_fraction,0.006466580268002435
1,1,LogisticRegression,reachable_fraction,0.05192689153657034
1,1,LogisticRegression,exposed_fraction,0.010065285849209774
1,1,LogisticRegression,reachable_down_fraction,0.0030797807326002533
1,1,LogisticRegression,degraded_fraction,0.0
1,1,RandomForest,root_cpu,-0.007205481543666255
1,1,RandomForest,root_errors,-0.008064843411195363
1,1,RandomForest,root_latency,-0.020441708599711506
1,1,RandomForest,n_nodes,-0.008056821370355793
1,1,RandomForest,n_requires,-0.0060692493809745285
1,1,RandomForest,n_replicas,-0.008042812087011667
1,1,RandomForest,mean_cpu,-0.029918518001180838
1,1,RandomForest,max_cpu,0.0030907997022801372
1,1,RandomForest,mean_errors,-0.011965687461497732
1,1,RandomForest,max_errors,-0.013098355939599848
1,1,RandomForest,alarm_fraction,-0.01844517962874148
1,1,RandomForest,root_down,0.003995210079856222
1,1,RandomForest,down_fraction,-0.00445124105527676
1,1,RandomForest,reachable_fraction,0.005454187449072075
1,1,RandomForest,exposed_fraction,-0.01524713284293644
1,1,RandomForest,reachable_down_fraction,0.0013385121300574603
1,1,RandomForest,degraded_fraction,-0.013243995857876575
1,1,GradientBoosting,root_cpu,-0.016988692917601484
1,1,GradientBoosting,root_errors,-0.006094260866986463
1,1,GradientBoosting,root_latency,-0.011028888722244909
1,1,GradientBoosting,n_nodes,-0.002046113501221858
1,1,GradientBoosting,n_requires,0.009465378322833526
1,1,GradientBoosting,n_replicas,-0.0031450802243060405
1,1,GradientBoosting,mean_cpu,-0.004518190513613796
1,1,GradientBoosting,max_cpu,0.034235092072886476
1,1,GradientBoosting,mean_errors,0.003062263909533162
1,1,GradientBoosting,max_errors,0.0
1,1,GradientBoosting,alarm_fraction,-0.011035751937771362
1,1,GradientBoosting,root_down,0.014427033908133527
1,1,GradientBoosting,down_fraction,-0.004731614207602153
1,1,GradientBoosting,reachable_fraction,0.057181323832656915
1,1,GradientBoosting,exposed_fraction,0.0
1,1,GradientBoosting,reachable_down_fraction,0.01167382391326477
1,1,GradientBoosting,degraded_fraction,-0.0015767184211274248
1,2,LogisticRegression,root_cpu,0.010948304425572522
1,2,LogisticRegression,root_errors,0.0
1,2,LogisticRegression,root_latency,0.013587162817399911
1,2,LogisticRegression,n_nodes,0.023185646312418113
1,2,LogisticRegression,n_requires,0.0062990447076436045
1,2,LogisticRegression,n_replicas,0.01715105507684071
1,2,LogisticRegression,mean_cpu,0.016631485727067557
1,2,LogisticRegression,max_cpu,0.01222107671392251
1,2,LogisticRegression,mean_errors,0.04209034570357965
1,2,LogisticRegression,max_errors,0.013327148602731912
1,2,LogisticRegression,alarm_fraction,0.016854485463402107
1,2,LogisticRegression,root_down,0.04723336937628372
1,2,LogisticRegression,down_fraction,0.0032650180097221573
1,2,LogisticRegression,reachable_fraction,0.12099479518484117
1,2,LogisticRegression,exposed_fraction,0.0
1,2,LogisticRegression,reachable_down_fraction,0.009804169214252792
1,2,LogisticRegression,degraded_fraction,0.0
1,2,RandomForest,root_cpu,-0.006802380207704961
1,2,RandomForest,root_errors,-0.003066571901368683
1,2,RandomForest,root_latency,0.011795091493956189
1,2,RandomForest,n_nodes,0.008731506567109673
1,2,RandomForest,n_requires,0.007496134870255726
1,2,RandomForest,n_replicas,0.0
1,2,RandomForest,mean_cpu,-0.011447857916695114
1,2,RandomForest,max_cpu,-0.018948916643725295
1,2,RandomForest,mean_errors,0.0010420434609265856
1,2,RandomForest,max_errors,-0.008590913791134006
1,2,RandomForest,alarm_fraction,0.008097768417366388
1,2,RandomForest,root_down,0.018430516616559405
1,2,RandomForest,down_fraction,0.004075957757498694
