repeat,fold,model,feature,f1_decrease
1,3,GradientBoosting,n_replicas,0.01310166995535537
1,3,GradientBoosting,mean_cpu,0.014437168584583326
1,3,GradientBoosting,max_cpu,0.032537307722171005
1,3,GradientBoosting,mean_errors,-0.010263444161143331
1,3,GradientBoosting,max_errors,0.0013887030761898418
1,3,GradientBoosting,alarm_fraction,0.0
1,3,GradientBoosting,root_down,0.042873103804916345
1,3,GradientBoosting,down_fraction,-0.0012822941822661453
1,3,GradientBoosting,reachable_fraction,0.002583217060846669
1,3,GradientBoosting,exposed_fraction,0.00768237957366565
1,3,GradientBoosting,reachable_down_fraction,0.0
1,3,GradientBoosting,degraded_fraction,0.0012720896608364358
1,4,LogisticRegression,root_cpu,-0.01101407631816409
1,4,LogisticRegression,root_errors,-0.017518002218204726
1,4,LogisticRegression,root_latency,-0.001224014338058077
1,4,LogisticRegression,n_nodes,0.0023072190335928777
1,4,LogisticRegression,n_requires,-0.02979956659296464
1,4,LogisticRegression,n_replicas,-0.014553633244539657
1,4,LogisticRegression,mean_cpu,0.027419104665245515
1,4,LogisticRegression,max_cpu,-0.001471127601136435
1,4,LogisticRegression,mean_errors,0.0038168368065611227
1,4,LogisticRegression,max_errors,-0.021223797541822575
1,4,LogisticRegression,alarm_fraction,-0.0026139938266738216
1,4,LogisticRegression,root_down,0.06333400897682995
1,4,LogisticRegression,down_fraction,-0.01338664034590579
1,4,LogisticRegression,reachable_fraction,-0.010375419475924167
1,4,LogisticRegression,exposed_fraction,0.004558251614214341
1,4,LogisticRegression,reachable_down_fraction,-0.013247697538881331
1,4,LogisticRegression,degraded_fraction,-0.017671748838267536
1,4,RandomForest,root_cpu,-0.002554383843102581
1,4,RandomForest,root_errors,0.01764437324539625
1,4,RandomForest,root_latency,-0.0010816420572852259
1,4,RandomForest,n_nodes,0.0
1,4,RandomForest,n_requires,0.0039027036215907307
1,4,RandomForest,n_replicas,0.0026085967784167017
1,4,RandomForest,mean_cpu,0.004931259243563524
1,4,RandomForest,max_cpu,0.023375339460195838
1,4,RandomForest,mean_errors,0.006198267753839841
1,4,RandomForest,max_errors,0.010087507941363186
1,4,RandomForest,alarm_fraction,-0.006394423990331892
1,4,RandomForest,root_down,0.030581625365093124
1,4,RandomForest,down_fraction,-0.0013150589109668376
1,4,RandomForest,reachable_fraction,0.011369802123629332
1,4,RandomForest,exposed_fraction,0.02164855507953589
1,4,RandomForest,reachable_down_fraction,-0.0042574651092102496
1,4,RandomForest,degraded_fraction,0.003912895167625052
1,4,GradientBoosting,root_cpu,-0.006700970986685244
1,4,GradientBoosting,root_errors,-0.0072718780103590746
1,4,GradientBoosting,root_latency,0.0
1,4,GradientBoosting,n_nodes,0.0012507433616309644
1,4,GradientBoosting,n_requires,-0.0008205979954246656
1,4,GradientBoosting,n_replicas,0.0
1,4,GradientBoosting,mean_cpu,-0.0009254263272948648
1,4,GradientBoosting,max_cpu,0.007754133478563167
1,4,GradientBoosting,mean_errors,0.011439763383853774
1,4,GradientBoosting,max_errors,0.0037522300848928936
1,4,GradientBoosting,alarm_fraction,0.0
1,4,GradientBoosting,root_down,0.021831504795630674
1,4,GradientBoosting,down_fraction,0.0
1,4,GradientBoosting,reachable_fraction,0.03228563648202024
1,4,GradientBoosting,exposed_fraction,0.020610173636586016
1,4,GradientBoosting,reachable_down_fraction,0.018147420865607205
1,4,GradientBoosting,degraded_fraction,-0.0033471229410379313
