repeat,fold,model,feature_set,n_test,f1_macro,balanced_accuracy,average_precision,brier,fit_seconds,best_params
0,3,RandomForest,BASE+KB,192,0.49704538531830644,0.5299319727891156,0.40413403371220163,0.1691567675694233,1.479027755000061,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
0,3,GradientBoosting,BASE+KB,192,0.5074958672974976,0.5308390022675736,0.3960807349014256,0.1704033707746843,1.4287140529995668,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
0,3,DummyPrior,-,192,0.4336283185840708,0.5,0.234375,0.18026394314236113,0.0,{}
0,3,LogicOnly,-,192,0.5712918660287081,0.5775510204081633,0.2739583333333333,0.328125,0.0,{}
0,4,LogisticRegression,BASE,192,0.578125,0.6007509386733417,0.46483488320867944,0.22558111223313573,0.1212876290001077,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
0,4,RandomForest,BASE,192,0.5125872646498837,0.541927409261577,0.4713647159774624,0.1832600062280474,1.2247712339994905,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
0,4,GradientBoosting,BASE,192,0.5061728395061729,0.5348352106800167,0.4353241098006738,0.18830630726723696,0.881809260999944,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
0,4,LogisticRegression,BASE+LOCAL,192,0.578934362934363,0.5980392156862745,0.4612811849813425,0.22675619711286724,0.13685472699944512,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
0,4,RandomForest,BASE+LOCAL,192,0.46371772216838625,0.5196078431372549,0.48900573466942787,0.18069571143207405,1.4236516259998098,"{""clf__max_depth"": 4, ""clf__min_samples_leaf"": 3}"
0,4,GradientBoosting,BASE+LOCAL,192,0.47464992757122165,0.5187734668335419,0.42273701774020006,0.18745486435363665,1.2951635170002191,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
0,4,LogisticRegression,BASE+KB,192,0.596573460481655,0.6068001668752607,0.5054585213329629,0.216545789150446,0.13773248699999385,"{""clf__C"": 10.0, ""clf__class_weight"": ""balanced""}"
0,4,RandomForest,BASE+KB,192,0.49227840067696216,0.5285773884021694,0.44846385239118536,0.1840706194562841,1.4739369230001103,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
0,4,GradientBoosting,BASE+KB,192,0.44182864960383056,0.5062578222778473,0.4486234377285938,0.18427470225707018,1.4651735560000816,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 1}"
0,4,DummyPrior,-,192,0.42342342342342343,0.5,0.265625,0.19965277777777782,0.0,{}
